label,x1,y1,x2,y2,x3,y3,x4,y4,path_img
Diamant_2,135,104,176,104,135,148,176,148,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/55_Diamant2.jpg
Triangle_2,112,54,150,54,112,92,150,92,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/92_Triangle2.jpg
Cercle_3,154,60,175,60,154,86,175,86,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/261_Cercle3.jpg
Hexagone_5,253,104,282,104,253,131,282,131,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/154_Hexagone5.jpg
Hexagone_2,69,120,158,120,69,210,158,210,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/125_Hexagone2.jpg
Hexagone_3,183,84,289,84,183,218,289,218,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/220_Hexagone3.jpg
Triangle_3,128,54,169,54,128,97,169,97,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/188_Triangle3.jpg
Diamant_3,25,66,91,66,25,132,91,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/310_Diamant3.jpg
Cercle_3,3,134,56,134,3,189,56,189,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/461_Cercle3.jpg
Diamant_4,70,118,106,118,70,159,106,159,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/239_Diamant4.jpg
Triangle_5,86,124,156,124,86,191,156,191,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/100_Triangle5.jpg
Cercle_2,18,22,129,22,18,115,129,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/41_Cercle2.jpg
Diamant_3,9,177,54,177,9,215,54,215,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/332_Diamant3.jpg
Hexagone_5,53,5,222,5,53,170,222,170,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/196_Hexagone5.jpg
Diamant_3,14,101,74,101,14,165,74,165,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/130_Diamant3.jpg
Diamant_2,111,99,170,99,111,153,170,153,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/260_Diamant2.jpg
Diamant_2,95,110,141,110,95,152,141,152,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/130_Diamant2.jpg
Diamant_2,129,96,193,96,129,147,193,147,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/166_Diamant2.jpg
Hexagone_4,110,67,164,67,110,121,164,121,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/46_Hexagone4.jpg
Triangle_2,152,43,213,43,152,139,213,139,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/49_Triangle2.jpg
Cercle_3,153,101,212,101,153,160,212,160,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/312_Cercle3.jpg
Diamant_4,181,105,239,105,181,167,239,167,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/73_Diamant4.jpg
No_Shape,87,79,184,79,87,177,184,177,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/40_NoShape.jpg
Cercle_3,141,69,218,69,141,147,218,147,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/466_Cercle3.jpg
Diamant_2,230,30,288,30,230,94,288,94,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/362_Diamant2.jpg
Diamant_5,152,64,230,64,152,176,230,176,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/37_Diamant5.jpg
Diamant_2,153,63,281,63,153,189,281,189,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/428_Diamant2.jpg
Triangle_5,115,62,171,62,115,119,171,119,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/110_Triangle5.jpg
Hexagone_3,186,117,241,117,186,181,241,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/78_Hexagone3.jpg
Diamant_2,103,116,169,116,103,182,169,182,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/373_Diamant2.jpg
Cercle_4,44,98,122,98,44,173,122,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/156_Cercle4.jpg
Hexagone_5,177,112,267,112,177,200,267,200,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/173_Hexagone5.jpg
Hexagone_2,188,117,230,117,188,157,230,157,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/252_Hexagone2.jpg
Diamant_3,58,99,140,99,58,184,140,184,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/168_Diamant3.jpg
Diamant_5,211,95,291,95,211,170,291,170,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/168_Diamant5.jpg
Cercle_4,61,94,147,94,61,176,147,176,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/204_Cercle4.jpg
Hexagone_4,117,100,171,100,117,152,171,152,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/215_Hexagone4.jpg
Cercle_2,190,94,201,94,190,104,201,104,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/63_Cercle2.jpg
Triangle_4,166,52,205,52,166,92,205,92,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/102_Triangle4.jpg
Cercle_2,62,92,174,92,62,195,174,195,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/275_Cercle2.jpg
Hexagone_4,56,49,118,49,56,108,118,108,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/2_Hexagone4.jpg
Cercle_3,224,64,317,64,224,160,317,160,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/499_Cercle3.jpg
Hexagone_2,68,39,150,39,68,120,150,120,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/22_Hexagone2.jpg
Triangle_5,52,44,148,44,52,156,148,156,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/26_Triangle5.jpg
Triangle_5,90,74,147,74,90,129,147,129,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/113_Triangle5.jpg
Hexagone_3,18,77,126,77,18,180,126,180,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/84_Hexagone3.jpg
Triangle_4,254,103,301,103,254,150,301,150,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/237_Triangle4.jpg
Hexagone_5,119,80,237,80,119,200,237,200,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/209_Hexagone5.jpg
Cercle_5,8,88,62,88,8,139,62,139,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/74_Cercle5.jpg
Cercle_3,1,61,27,61,1,97,27,97,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/106_Cercle3.jpg
Cercle_3,88,69,203,69,88,179,203,179,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/394_Cercle3.jpg
Hexagone_2,58,121,145,121,58,212,145,212,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/60_Hexagone2.jpg
Triangle_4,81,72,144,72,81,133,144,133,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/207_Triangle4.jpg
Diamant_5,156,64,260,64,156,163,260,163,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/38_Diamant5.jpg
No_Shape,66,22,149,22,66,90,149,90,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/174_NoShape.jpg
Hexagone_4,274,137,303,137,274,170,303,170,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/95_Hexagone4.jpg
Triangle_4,123,82,177,82,123,136,177,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/230_Triangle4.jpg
Diamant_2,223,16,273,16,223,71,273,71,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/425_Diamant2.jpg
Diamant_3,63,110,187,110,63,210,187,210,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/19_Diamant3.jpg
Diamant_2,151,68,260,68,151,179,260,179,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/162_Diamant2.jpg
Cercle_3,50,93,125,93,50,161,125,161,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/440_Cercle3.jpg
Cercle_3,95,97,150,97,95,149,150,149,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/358_Cercle3.jpg
Cercle_5,61,88,109,88,61,132,109,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/83_Cercle5.jpg
Diamant_3,32,101,97,101,32,162,97,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/133_Diamant3.jpg
Triangle_5,229,134,264,134,229,165,264,165,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/74_Triangle5.jpg
Diamant_3,116,99,179,99,116,162,179,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/132_Diamant3.jpg
Hexagone_3,37,118,103,118,37,178,103,178,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/115_Hexagone3.jpg
Hexagone_3,136,34,178,34,136,75,178,75,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/194_Hexagone3.jpg
Cercle_3,70,32,208,32,70,155,208,155,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/217_Cercle3.jpg
Triangle_2,186,116,239,116,186,175,239,175,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/238_Triangle2.jpg
Cercle_4,152,88,216,88,152,151,216,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/74_Cercle4.jpg
Triangle_4,269,151,318,151,269,200,318,200,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/120_Triangle4.jpg
Diamant_2,230,135,259,135,230,159,259,159,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/241_Diamant2.jpg
Hexagone_3,145,70,240,70,145,165,240,165,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/151_Hexagone3.jpg
Triangle_4,167,90,230,90,167,150,230,150,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/166_Triangle4.jpg
Diamant_3,132,106,241,106,132,225,241,225,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/185_Diamant3.jpg
Diamant_4,187,101,229,101,187,140,229,140,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/217_Diamant4.jpg
Cercle_3,120,47,233,47,120,157,233,157,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/417_Cercle3.jpg
Cercle_2,147,114,214,114,147,177,214,177,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/79_Cercle2.jpg
Cercle_2,123,112,153,112,123,140,153,140,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/131_Cercle2.jpg
Cercle_3,160,94,223,94,160,156,223,156,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/353_Cercle3.jpg
No_Shape,116,26,219,26,116,126,219,126,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/62_NoShape.jpg
Triangle_2,262,47,293,47,262,76,293,76,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/397_Triangle2.jpg
Diamant_3,115,75,192,75,115,152,192,152,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/277_Diamant3.jpg
Diamant_4,198,21,278,21,198,105,278,105,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/131_Diamant4.jpg
Cercle_3,133,83,176,83,133,126,176,126,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/324_Cercle3.jpg
Cercle_4,194,121,233,121,194,158,233,158,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/166_Cercle4.jpg
Diamant_5,125,12,199,12,125,93,199,93,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/195_Diamant5.jpg
Diamant_5,100,17,221,17,100,147,221,147,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/151_Diamant5.jpg
Cercle_3,140,131,166,131,140,154,166,154,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/500_Cercle3.jpg
Triangle_4,173,173,204,173,173,204,204,204,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/91_Triangle4.jpg
Hexagone_2,160,160,318,160,160,240,318,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/315_Hexagone2.jpg
No_Shape,120,33,223,33,120,126,223,126,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/75_NoShape.jpg
Hexagone_2,87,110,134,110,87,155,134,155,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/216_Hexagone2.jpg
Cercle_3,25,46,104,46,25,129,104,129,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/93_Cercle3.jpg
Cercle_2,60,144,154,144,60,225,154,225,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/143_Cercle2.jpg
Cercle_2,178,23,306,23,178,131,306,131,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/205_Cercle2.jpg
Triangle_2,13,132,80,132,13,204,80,204,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/274_Triangle2.jpg
Cercle_2,51,26,166,26,51,130,166,130,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/40_Cercle2.jpg
Cercle_3,174,165,256,165,174,240,256,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/305_Cercle3.jpg
Diamant_4,85,22,165,22,85,105,165,105,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/146_Diamant4.jpg
No_Shape,27,55,102,55,27,129,102,129,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/51_NoShape.jpg
Diamant_2,136,111,207,111,136,175,207,175,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/382_Diamant2.jpg
Cercle_3,128,74,211,74,128,152,211,152,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/433_Cercle3.jpg
Hexagone_5,27,110,83,110,27,162,83,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/255_Hexagone5.jpg
Triangle_3,155,101,217,101,155,162,217,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/68_Triangle3.jpg
Hexagone_4,108,116,167,116,108,180,167,180,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/73_Hexagone4.jpg
No_Shape,70,156,164,156,70,239,164,239,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/236_NoShape.jpg
Cercle_3,59,112,118,112,59,162,118,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/46_Cercle3.jpg
No_Shape,234,82,320,82,234,169,320,169,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/204_NoShape.jpg
Diamant_3,181,104,261,104,181,174,261,174,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/10_Diamant3.jpg
Cercle_5,119,100,155,100,119,133,155,133,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/196_Cercle5.jpg
Diamant_2,121,59,260,59,121,189,260,189,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/135_Diamant2.jpg
Cercle_4,140,146,223,146,140,236,223,236,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/117_Cercle4.jpg
Diamant_5,49,64,124,64,49,134,124,134,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/50_Diamant5.jpg
Diamant_4,166,95,245,95,166,183,245,183,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/230_Diamant4.jpg
Hexagone_4,181,115,215,115,181,148,215,148,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/54_Hexagone4.jpg
Triangle_2,156,65,216,65,156,127,216,127,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/429_Triangle2.jpg
Cercle_4,126,121,169,121,126,158,169,158,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/56_Cercle4.jpg
Cercle_4,126,88,175,88,126,142,175,142,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/72_Cercle4.jpg
Hexagone_5,77,54,128,54,77,115,128,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/33_Hexagone5.jpg
Cercle_4,63,99,136,99,63,166,136,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/144_Cercle4.jpg
Triangle_4,186,95,239,95,186,149,239,149,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/192_Triangle4.jpg
Triangle_4,99,37,159,37,99,98,159,98,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/187_Triangle4.jpg
Cercle_3,111,70,200,70,111,157,200,157,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/430_Cercle3.jpg
Hexagone_2,41,118,109,118,41,184,109,184,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/272_Hexagone2.jpg
Hexagone_3,4,136,82,136,4,225,82,225,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/148_Hexagone3.jpg
Cercle_5,135,84,240,84,135,181,240,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/176_Cercle5.jpg
Triangle_2,218,55,259,55,218,98,259,98,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/122_Triangle2.jpg
Hexagone_4,55,118,164,118,55,225,164,225,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/48_Hexagone4.jpg
Cercle_5,152,64,188,64,152,108,188,108,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/206_Cercle5.jpg
Hexagone_4,43,0,159,0,43,109,159,109,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/157_Hexagone4.jpg
Triangle_2,92,0,200,0,92,81,200,81,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/403_Triangle2.jpg
Triangle_4,147,31,195,31,147,86,195,86,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/46_Triangle4.jpg
Triangle_5,118,121,174,121,118,174,174,174,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/98_Triangle5.jpg
Triangle_2,70,82,131,82,70,140,131,140,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/424_Triangle2.jpg
Cercle_4,147,40,246,40,147,143,246,143,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/278_Cercle4.jpg
Diamant_4,182,118,250,118,182,200,250,200,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/167_Diamant4.jpg
Diamant_3,157,109,203,109,157,154,203,154,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/216_Diamant3.jpg
Triangle_3,138,94,180,94,138,136,180,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/117_Triangle3.jpg
Hexagone_2,113,60,156,60,113,100,156,100,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/333_Hexagone2.jpg
Triangle_3,103,94,239,94,103,218,239,218,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/32_Triangle3.jpg
Hexagone_3,75,44,156,44,75,123,156,123,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/27_Hexagone3.jpg
Cercle_4,117,143,204,143,117,235,204,235,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/118_Cercle4.jpg
Triangle_3,244,136,296,136,244,186,296,186,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/4_Triangle3.jpg
Cercle_3,138,10,196,10,138,115,196,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/293_Cercle3.jpg
Cercle_3,108,78,231,78,108,196,231,196,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/403_Cercle3.jpg
Diamant_2,139,92,195,92,139,154,195,154,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/343_Diamant2.jpg
Hexagone_4,92,105,146,105,92,155,146,155,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/213_Hexagone4.jpg
Cercle_4,63,95,148,95,63,174,148,174,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/234_Cercle4.jpg
Cercle_4,21,73,84,73,21,126,84,126,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/18_Cercle4.jpg
Hexagone_3,104,16,191,16,104,100,191,100,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/42_Hexagone3.jpg
Diamant_4,249,66,307,66,249,124,307,124,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/181_Diamant4.jpg
Cercle_2,1,136,54,136,1,188,54,188,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/225_Cercle2.jpg
Cercle_3,117,75,237,75,117,185,237,185,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/448_Cercle3.jpg
Diamant_3,147,50,188,50,147,100,188,100,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/264_Diamant3.jpg
Triangle_2,162,110,200,110,162,148,200,148,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/64_Triangle2.jpg
Triangle_3,102,155,148,155,102,201,148,201,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/71_Triangle3.jpg
Hexagone_3,101,121,138,121,101,157,138,157,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/79_Hexagone3.jpg
Cercle_4,53,154,108,154,53,214,108,214,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/171_Cercle4.jpg
Hexagone_2,158,116,215,116,158,171,215,171,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/325_Hexagone2.jpg
Cercle_3,243,118,293,118,243,166,293,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/320_Cercle3.jpg
Cercle_2,54,110,91,110,54,143,91,143,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/86_Cercle2.jpg
Diamant_2,194,107,238,107,194,143,238,143,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/348_Diamant2.jpg
Diamant_4,112,116,179,116,112,178,179,178,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/174_Diamant4.jpg
Triangle_2,114,62,166,62,114,113,166,113,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/408_Triangle2.jpg
Hexagone_2,131,120,168,120,131,161,168,161,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/189_Hexagone2.jpg
Diamant_5,129,66,198,66,129,132,198,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/34_Diamant5.jpg
Triangle_3,90,112,142,112,90,163,142,163,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/90_Triangle3.jpg
Cercle_4,235,95,286,95,235,136,286,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/50_Cercle4.jpg
No_Shape,80,23,180,23,80,110,180,110,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/61_NoShape.jpg
Triangle_3,106,157,153,157,106,206,153,206,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/118_Triangle3.jpg
Cercle_3,81,94,246,94,81,240,246,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/521_Cercle3.jpg
Hexagone_5,151,134,232,134,151,219,232,219,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/53_Hexagone5.jpg
Hexagone_3,217,84,268,84,217,131,268,131,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/264_Hexagone3.jpg
Triangle_3,171,120,274,120,171,223,274,223,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/147_Triangle3.jpg
Hexagone_2,208,113,247,113,208,154,247,154,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/329_Hexagone2.jpg
Diamant_2,137,42,203,42,137,101,203,101,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/323_Diamant2.jpg
Cercle_2,118,106,166,106,118,151,166,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/114_Cercle2.jpg
Diamant_5,89,84,166,84,89,164,166,164,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/163_Diamant5.jpg
